id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57110028bc74b,48,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,107,3,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
57112d8509632,45,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,121,2,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
571154184c9bd,47,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#00acff,6,1,Cyan     ,0.13,0.13,0.06,0.08,0.13,0.08
571183866d73f,48,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#5792ff,128,5,Sky-Blue ,0.11,0.11,0.05,0.07,0.11,0.06
5712a47f6f8a6,44,Male,12,no,twoColorsObj,#0000FF,#00FFFF,#0080FF,111,3,Sky-Blue ,0.08,0.08,0.02,0.04,0.08,0.04
5713b10383207,40,Male,32,no,twoColorsObj,#0000FF,#00FFFF,#00caff,123,3,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
5714d563c6e52,49,Female,13,no,twoColorsObj,#0000FF,#00FFFF,#00caff,199,2,Blue     ,0.16,0.16,0.09,0.12,0.16,0.11
573c70dabcfe0,49,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#00B146,55,3,NA       ,0.34,0.34,0.27,0.3,0.34,0.29
5740ad339507d,40,Male,32,yes,twoColorsObj,#0000FF,#00FFFF,#6500FF,195,2,Navy-Blue,0.03,0.03,0.05,0.03,0.03,0.03
5740e3f36a945,49,Female,32,yes,twoColorsObj,#0000FF,#00FFFF,#006C84,378,1,Cyan     ,0.16,0.16,0.1,0.12,0.16,0.11
5776cc574bf84,45,Female,21,no,twoColorsObj,#0000FF,#00FFFF,#00ffb7,609,1,NA       ,0.27,0.27,0.2,0.23,0.27,0.22
